time,type1_num,type10_num,type3_num,type4_num,type6_num
2023-04-13 08:33:00,4.0,,,,
2023-04-13 08:35:00,2.0,,,,
2023-04-13 08:36:00,1.0,,,,
2023-04-13 08:45:00,2.0,,,,
2023-04-13 08:46:00,2.0,,,,
2023-04-13 08:57:00,2.0,,,,
2023-04-13 08:58:00,4.0,,,,
2023-04-13 08:59:00,5.0,,,,
2023-04-13 09:01:00,1.0,,,,
2023-04-13 09:06:00,2.0,,,,
2023-04-13 09:07:00,2.0,,,,
2023-04-13 09:13:00,2.0,,,,
2023-04-13 09:14:00,2.0,,,,
2023-04-13 09:16:00,,,,,1.0
2023-04-13 09:18:00,2.0,,,,
2023-04-13 09:19:00,1.0,,,,
2023-04-13 09:24:00,2.0,,,,
2023-04-13 09:25:00,4.0,,,,
2023-04-13 09:26:00,2.0,,,,
2023-04-13 09:27:00,2.0,,,,
2023-04-13 09:28:00,4.0,,,,
2023-04-13 09:29:00,4.0,,,,
2023-04-13 09:31:00,2.0,,,,
2023-04-13 09:32:00,2.0,,,,
2023-04-13 09:33:00,2.0,,,,
2023-04-13 09:35:00,1.0,,,,
2023-04-13 09:41:00,2.0,,,,
2023-04-13 09:42:00,2.0,,,,
2023-04-13 09:43:00,2.0,,,,
2023-04-13 09:44:00,1.0,,,,
2023-04-13 09:45:00,4.0,,,,
2023-04-13 09:46:00,2.0,,,,
2023-04-13 09:47:00,2.0,,,,
2023-04-13 09:48:00,2.0,,,,
2023-04-13 09:56:00,,,,2.0,
2023-04-13 09:57:00,,,,1.0,
2023-04-13 10:00:00,4.0,,,,
2023-04-13 10:01:00,4.0,,,,
2023-04-13 10:02:00,,,2.0,,
2023-04-13 10:08:00,2.0,,,,
2023-04-13 10:09:00,1.0,,,,
2023-04-13 10:19:00,2.0,,,,
2023-04-13 10:20:00,2.0,,,,
2023-04-13 10:26:00,,,,,1.0
2023-04-13 10:27:00,4.0,,,,1.0
2023-04-13 10:28:00,1.0,,,,
2023-04-13 10:29:00,1.0,,,,
2023-04-13 10:30:00,1.0,,,,
2023-04-13 10:31:00,1.0,,,,
2023-04-13 10:32:00,3.0,,,,
2023-04-13 10:33:00,3.0,,,,
2023-04-13 10:34:00,3.0,,,,
2023-04-13 10:35:00,3.0,,,1.0,
2023-04-13 10:36:00,2.0,,,1.0,
2023-04-13 10:37:00,2.0,,,1.0,
2023-04-13 10:38:00,,,,1.0,
2023-04-13 10:39:00,,,1.0,1.0,
2023-04-13 10:40:00,,,,1.0,
2023-04-13 10:41:00,,,,1.0,
2023-04-13 10:42:00,1.0,,,2.0,
2023-04-13 10:43:00,,,,2.0,
2023-04-13 10:52:00,1.0,,,,
2023-04-13 10:55:00,2.0,,,,
2023-04-13 10:56:00,2.0,,,,
2023-04-13 10:57:00,2.0,,,,
2023-04-13 10:58:00,4.0,,,,
2023-04-13 10:59:00,1.0,,,,
2023-04-13 11:00:00,2.0,,,,
2023-04-13 11:01:00,,,1.0,,
2023-04-13 11:04:00,2.0,,,,
2023-04-13 11:05:00,2.0,,,,
2023-04-13 11:12:00,2.0,,,,
2023-04-13 11:16:00,2.0,,,,
2023-04-13 11:17:00,2.0,,,,
2023-04-13 11:18:00,1.0,,,,
2023-04-13 11:19:00,2.0,,,,
2023-04-13 11:20:00,2.0,,,,
2023-04-13 11:29:00,2.0,,,,
2023-04-13 11:30:00,6.0,,,,
2023-04-13 11:31:00,3.0,,,,
2023-04-13 11:32:00,2.0,,,,
2023-04-13 11:35:00,1.0,,,,
2023-04-13 11:41:00,2.0,,,,
2023-04-13 11:42:00,3.0,,,,
2023-04-13 11:43:00,2.0,,,,
2023-04-13 11:46:00,2.0,,,,
2023-04-13 11:48:00,1.0,,,,
2023-04-13 11:49:00,2.0,,,,
2023-04-13 11:50:00,1.0,,,,
2023-04-13 11:51:00,,,1.0,,
2023-04-13 12:01:00,2.0,,,,
2023-04-13 12:02:00,2.0,,,,
2023-04-13 12:03:00,2.0,,,,
2023-04-13 12:04:00,2.0,,,,
2023-04-13 12:06:00,4.0,,,,
2023-04-13 12:07:00,5.0,,,,
2023-04-13 12:11:00,3.0,,,,
2023-04-13 12:16:00,2.0,,,,
2023-04-13 12:17:00,4.0,,2.0,,
2023-04-13 12:18:00,2.0,,,,
2023-04-13 12:19:00,2.0,,,,
2023-04-13 12:20:00,2.0,,,,
2023-04-13 12:21:00,2.0,,,,
2023-04-13 12:22:00,4.0,,,,
2023-04-13 12:23:00,2.0,,,,
2023-04-13 12:28:00,2.0,,,,
2023-04-13 12:29:00,2.0,,,,
2023-04-13 12:30:00,2.0,,,,
2023-04-13 12:31:00,2.0,,,2.0,
2023-04-13 12:32:00,2.0,,,2.0,
2023-04-13 12:48:00,2.0,,,,
2023-04-13 12:49:00,2.0,,,,
2023-04-13 12:52:00,4.0,,,,
2023-04-13 12:53:00,4.0,,,,
2023-04-13 12:54:00,2.0,,,,
2023-04-13 12:59:00,2.0,,,,
2023-04-13 13:00:00,2.0,,,,
2023-04-13 13:02:00,1.0,,,,
2023-04-13 13:06:00,2.0,,,,
2023-04-13 13:07:00,2.0,,,,
2023-04-13 13:11:00,,,,2.0,
2023-04-13 13:12:00,,,,1.0,
2023-04-13 13:13:00,2.0,,,,1.0
2023-04-13 13:14:00,6.0,,1.0,,
2023-04-13 13:15:00,6.0,,1.0,,
2023-04-13 13:17:00,,,,2.0,
2023-04-13 13:27:00,2.0,,,,
2023-04-13 13:28:00,2.0,,,,
2023-04-13 13:48:00,2.0,,,,
2023-04-13 13:49:00,1.0,,,,
2023-04-13 13:56:00,2.0,,,,
2023-04-13 13:57:00,2.0,,,,
2023-04-13 14:05:00,1.0,,,,
2023-04-13 14:06:00,4.0,,,,
2023-04-13 14:07:00,2.0,,,,
2023-04-13 14:08:00,2.0,,,,
2023-04-13 14:09:00,3.0,,,,
2023-04-13 14:12:00,2.0,,,,
2023-04-13 14:13:00,2.0,,,,
2023-04-13 14:22:00,2.0,,,,
2023-04-13 14:27:00,1.0,,,,
2023-04-13 14:31:00,1.0,,,,
2023-04-13 14:32:00,1.0,,,,
2023-04-13 14:33:00,6.0,,,,
2023-04-13 14:34:00,5.0,,,,
2023-04-13 14:43:00,2.0,,,,
2023-04-13 14:44:00,2.0,,,,
2023-04-13 14:46:00,1.0,,,,
2023-04-13 14:47:00,2.0,,,,
2023-04-13 14:57:00,2.0,,,,
2023-04-13 14:58:00,2.0,,,,
2023-04-13 14:59:00,3.0,,,,
2023-04-13 15:00:00,2.0,,,,
2023-04-13 15:02:00,2.0,,,,
2023-04-13 15:03:00,2.0,,,,
2023-04-13 15:04:00,1.0,,,,
2023-04-13 15:05:00,2.0,,,,
2023-04-13 15:06:00,2.0,,,,
2023-04-13 15:08:00,1.0,,,,
2023-04-13 15:09:00,4.0,,,,
2023-04-13 15:10:00,4.0,,,,
2023-04-13 15:11:00,2.0,,,,
2023-04-13 15:13:00,2.0,,,,
2023-04-13 15:14:00,3.0,,,,
2023-04-13 15:15:00,4.0,,,,
2023-04-13 15:18:00,1.0,,,,
2023-04-13 15:19:00,2.0,,,,
2023-04-13 15:20:00,2.0,,,,
2023-04-13 15:21:00,2.0,,,,
2023-04-13 15:22:00,2.0,,,,
2023-04-13 15:23:00,2.0,,,,
2023-04-13 15:25:00,2.0,1.0,,,
2023-04-13 15:26:00,1.0,1.0,,,
2023-04-13 15:27:00,4.0,,,,
2023-04-13 15:28:00,2.0,,1.0,,
2023-04-13 15:29:00,,,1.0,,
2023-04-13 15:32:00,2.0,,,,
2023-04-13 15:35:00,1.0,,,,
2023-04-13 15:36:00,2.0,,,,
2023-04-13 15:37:00,4.0,,,,
2023-04-13 15:38:00,4.0,,,,
2023-04-13 15:40:00,3.0,,,,
2023-04-13 15:41:00,1.0,,,,
2023-04-13 15:42:00,2.0,,,,
2023-04-13 15:45:00,2.0,,,,
2023-04-13 15:53:00,2.0,,,,
2023-04-13 15:54:00,1.0,,,,
2023-04-13 15:55:00,1.0,,,,
2023-04-13 15:57:00,2.0,,,,
2023-04-13 15:58:00,2.0,,,,
